Code,Name,Date,Open,High,Low,Close,Pct_Change,Amount(million),Volume(shares)
NDX.GI,NASDAQ100,1997-08-05,1124.08,1139.2,1124.08,1136.41,0.011,0,135739500
NDX.GI,NASDAQ100,1997-08-06,1136.41,1149.94,1129.08,1141.82,0.0048,0,181932500
NDX.GI,NASDAQ100,1997-08-07,1141.82,1151.82,1135.51,1135.61,-0.0054,0,182599400
NDX.GI,NASDAQ100,1997-08-08,1135.61,1135.61,1104.48,1115.02,-0.0181,0,164014300
NDX.GI,NASDAQ100,1997-08-11,1115.02,1116.4,1083.9,1101.18,-0.0124,0,150264700
NDX.GI,NASDAQ100,1997-08-12,1101.18,1116.97,1090.63,1090.78,-0.0094,0,137619800
NDX.GI,NASDAQ100,1997-08-13,1090.78,1111.84,1085.05,1099.1,0.0076,0,152202100
NDX.GI,NASDAQ100,1997-08-14,1099.1,1106.52,1092.25,1103.54,0.004,0,121791200
NDX.GI,NASDAQ100,1997-08-15,1103.54,1103.54,1076.64,1076.67,-0.0243,0,118990700
NDX.GI,NASDAQ100,1997-08-18,1076.65,1089.63,1060.88,1089.55,0.012,0,132835900
NDX.GI,NASDAQ100,1997-08-19,1089.55,1121.18,1089.55,1121.18,0.029,0,154386600
NDX.GI,NASDAQ100,1997-08-20,1121.18,1145.27,1116.8,1145.07,0.0213,0,149185400
NDX.GI,NASDAQ100,1997-08-21,1145.07,1145.07,1116.54,1118.72,-0.023,0,134865000
NDX.GI,NASDAQ100,1997-08-22,1118.72,1118.72,1085.61,1110.91,-0.007,0,156270900
NDX.GI,NASDAQ100,1997-08-25,1110.91,1121.81,1101.69,1107.8,-0.0028,0,107519300
NDX.GI,NASDAQ100,1997-08-26,1107.8,1107.8,1092.96,1093.21,-0.0132,0,131918700
NDX.GI,NASDAQ100,1997-08-27,1093.21,1098.69,1078.85,1091.89,-0.0012,0,130715400
NDX.GI,NASDAQ100,1997-08-28,1091.89,1091.89,1064.57,1070.57,-0.0195,0,157476700
NDX.GI,NASDAQ100,1997-08-29,1070.62,1080.71,1068.38,1074.17,0.0034,0,102887000
NDX.GI,NASDAQ100,1997-09-02,1074.17,1103.23,1074.17,1102.74,0.0266,0,117928300
NDX.GI,NASDAQ100,1997-09-03,1102.74,1114.51,1099.31,1100.44,-0.0021,0,125448600
NDX.GI,NASDAQ100,1997-09-04,1100.44,1110.05,1098.73,1105.82,0.0049,0,100735500
NDX.GI,NASDAQ100,1997-09-05,1105.82,1119.85,1104.78,1111.15,0.0048,0,106047400
NDX.GI,NASDAQ100,1997-09-08,1111.15,1124.33,1111.15,1117.82,0.006,0,115915800
NDX.GI,NASDAQ100,1997-09-09,1117.82,1128.99,1117.1,1126.73,0.008,0,132609500
NDX.GI,NASDAQ100,1997-09-10,1126.73,1126.81,1102.83,1102.95,-0.0211,0,135536400
NDX.GI,NASDAQ100,1997-09-11,1102.95,1107.6,1082.83,1105.06,0.0019,0,148213800
NDX.GI,NASDAQ100,1997-09-12,1105.06,1108.6,1093.61,1106.07,0.0009,0,129927500
NDX.GI,NASDAQ100,1997-09-15,1106.07,1108.98,1080.23,1080.29,-0.0233,0,119484000
NDX.GI,NASDAQ100,1997-09-16,1080.29,1117.89,1080.29,1116.52,0.0335,0,155374300
NDX.GI,NASDAQ100,1997-09-17,1116.52,1122.4,1108.38,1108.63,-0.0071,0,165073500
NDX.GI,NASDAQ100,1997-09-18,1108.63,1122.07,1106.67,1109.29,0.0006,0,138391100
NDX.GI,NASDAQ100,1997-09-19,1109.29,1118.68,1108.13,1118.68,0.0085,0,137038500
NDX.GI,NASDAQ100,1997-09-22,1118.68,1135.21,1118.68,1123.65,0.0044,0,132677200
NDX.GI,NASDAQ100,1997-09-23,1123.65,1135.56,1122.84,1135.04,0.0101,0,0
NDX.GI,NASDAQ100,1997-09-24,1135.04,1139.7,1113.6,1115.88,-0.0169,0,144454100
NDX.GI,NASDAQ100,1997-09-25,1115.88,1119.38,1105.77,1106.48,-0.0084,0,110893600
NDX.GI,NASDAQ100,1997-09-26,1106.48,1116.1,1102.11,1106.82,0.0003,0,123588400
NDX.GI,NASDAQ100,1997-09-29,1106.82,1119.08,1103.76,1118.77,0.0108,0,98152000
NDX.GI,NASDAQ100,1997-09-30,1118.77,1118.77,1096.85,1097.17,-0.0193,0,130652500
NDX.GI,NASDAQ100,1997-10-01,1097.17,1110,1089.36,1102.05,0.0044,0,226428800
NDX.GI,NASDAQ100,1997-10-02,1102.05,1113.51,1102.05,1112.89,0.0098,0,156689100
NDX.GI,NASDAQ100,1997-10-03,1112.89,1135.19,1112.89,1124.44,0.0104,0,172262500
NDX.GI,NASDAQ100,1997-10-06,1124.44,1131.78,1121.24,1125.93,0.0013,0,118835200
NDX.GI,NASDAQ100,1997-10-07,1125.93,1144.15,1125.93,1140.74,0.0132,0,142914300
NDX.GI,NASDAQ100,1997-10-08,1140.75,1145.87,1132.21,1145.34,0.004,0,144388600
NDX.GI,NASDAQ100,1997-10-09,1145.37,1153.89,1137.64,1148.21,0.0025,0,159559700
NDX.GI,NASDAQ100,1997-10-10,1148.21,1148.21,1137.45,1137.77,-0.0091,0,101341100
NDX.GI,NASDAQ100,1997-10-13,1137.77,1146.12,1137.13,1140.48,0.0024,0,82551500
NDX.GI,NASDAQ100,1997-10-14,1140.48,1143.87,1120.3,1131.43,-0.0079,0,125603700
NDX.GI,NASDAQ100,1997-10-15,1131.43,1131.43,1109.41,1119.07,-0.0109,0,205112500
NDX.GI,NASDAQ100,1997-10-16,1119.07,1127.35,1089.99,1099.38,-0.0176,0,196959600
NDX.GI,NASDAQ100,1997-10-17,1099.38,1099.38,1058.96,1075.12,-0.0221,0,254935800
NDX.GI,NASDAQ100,1997-10-20,1075.12,1092.6,1074.21,1088.25,0.0122,0,174110900
NDX.GI,NASDAQ100,1997-10-21,1103.13,1110.95,1101.96,1110.55,0.0205,0,168259200
NDX.GI,NASDAQ100,1997-10-22,1110.55,1114.46,1098.11,1098.71,-0.0107,0,145279700
NDX.GI,NASDAQ100,1997-10-23,1098.71,1098.71,1065.83,1074.65,-0.0219,0,202597500
NDX.GI,NASDAQ100,1997-10-24,1074.65,1090.18,1046.77,1057.34,-0.0161,0,276976800
NDX.GI,NASDAQ100,1997-10-27,1057.34,1057.34,977.25,978.85,-0.0742,0,223623700
NDX.GI,NASDAQ100,1997-10-28,978.84,1050.07,925.92,1046.87,0.0695,0,357356700
NDX.GI,NASDAQ100,1997-10-29,1046.87,1057.35,1025.44,1029.76,-0.0163,0,230924700
NDX.GI,NASDAQ100,1997-10-30,1029.76,1029.76,1000.7,1000.7,-0.0282,0,207163600
NDX.GI,NASDAQ100,1997-10-31,1000.7,1027.34,1000.7,1019.62,0.0189,0,165050400
NDX.GI,NASDAQ100,1997-11-03,1019.62,1050.99,1019.62,1050.72,0.0305,0,149657700
NDX.GI,NASDAQ100,1997-11-04,1050.72,1056.09,1042.22,1047.62,-0.003,0,150375800
NDX.GI,NASDAQ100,1997-11-05,1047.62,1057.9,1046.25,1046.92,-0.0007,0,157317200
NDX.GI,NASDAQ100,1997-11-06,1046.92,1048.34,1032.32,1034.17,-0.0122,0,137755700
