Code,Name,Date,Open,High,Low,Close,Pct_Change,Amount,Volume
NDX.GI,纳斯达克100,2024-09-24 14:20,19926.88,19933.69,19922.59,19931.85,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-24 14:25,19931.72,19934.36,19926.46,19926.46,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-24 14:30,19926.06,19927.62,19892.63,19899.51,-0.0014,0,0
NDX.GI,纳斯达克100,2024-09-24 14:35,19902.76,19921.3,19902.75,19920.29,0.001,0,0
NDX.GI,纳斯达克100,2024-09-24 14:40,19920.78,19929.64,19915.87,19923.83,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-24 14:45,19923.94,19923.94,19917.94,19921.64,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-24 14:50,19921.63,19921.63,19912.35,19919.23,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-24 14:55,19919.64,19931.29,19919.64,19927.41,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-24 15:00,19926.64,19930.42,19917.5,19922.58,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-24 15:05,19922.37,19926.26,19920.46,19926.26,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-24 15:10,19926.25,19931.37,19926.25,19930.64,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-24 15:15,19930.82,19931.13,19920.76,19931.13,0,0,0
NDX.GI,纳斯达克100,2024-09-24 15:20,19931.08,19931.58,19920.83,19928.58,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-24 15:25,19928.72,19931.27,19923.42,19929.42,0,0,0
NDX.GI,纳斯达克100,2024-09-24 15:30,19929.58,19932,19921.56,19923.7,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-24 15:35,19923.26,19929.11,19920.88,19924.09,0,0,0
NDX.GI,纳斯达克100,2024-09-24 15:40,19924.24,19938.9,19923.44,19937.86,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-24 15:45,19937.89,19945.73,19935.91,19943.63,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-24 15:50,19943.6,19947.16,19939.05,19944.03,0,0,0
NDX.GI,纳斯达克100,2024-09-24 15:55,19941.02,19947.93,19919.79,19925.56,-0.0009,0,0
NDX.GI,纳斯达克100,2024-09-24 16:00,19926.45,19945.37,19925.29,19944.84,0.001,0,0
NDX.GI,纳斯达克100,2024-09-25 09:30,19922.47,19942.62,19922.28,19936.52,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 09:35,19936.52,19978.52,19935.28,19977.85,0.0021,0,0
NDX.GI,纳斯达克100,2024-09-25 09:40,19980.25,19981.36,19959.41,19960.69,-0.0009,0,0
NDX.GI,纳斯达克100,2024-09-25 09:45,19960.78,19961.77,19925.41,19956.31,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 09:50,19955.42,19980.11,19954.34,19969.82,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-25 09:55,19960.79,19981.99,19957.35,19977.06,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 10:00,19980.98,20018.69,19980.98,20005.72,0.0014,0,0
NDX.GI,纳斯达克100,2024-09-25 10:05,20005.59,20012.46,20002.35,20010.08,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 10:10,20010.63,20024.99,20010.63,20021.43,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 10:15,20020.41,20038.54,20020.41,20034.75,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-25 10:20,20034.54,20043.2,20033.4,20040.54,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-25 10:25,20036.84,20041.76,20022.42,20023.96,-0.0008,0,0
NDX.GI,纳斯达克100,2024-09-25 10:30,20020.03,20025.04,19993.58,20000.75,-0.0012,0,0
NDX.GI,纳斯达克100,2024-09-25 10:35,20000.66,20015.12,19997.59,20014.66,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-25 10:40,20013.19,20020.74,20007.74,20019.46,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 10:45,20019.12,20021.48,20001.71,20012.7,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-25 10:50,20005.9,20009.18,19984.85,20001.2,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 10:55,20001.08,20009.19,19994.54,20003.05,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-25 11:00,20002.5,20008.11,19998.09,20003.2,0,0,0
NDX.GI,纳斯达克100,2024-09-25 11:05,20003.28,20011.16,19998.61,20002.54,0,0,0
NDX.GI,纳斯达克100,2024-09-25 11:10,20001.34,20017.46,19999.42,20009.98,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 11:15,20009.88,20011.59,19988.74,19988.74,-0.0011,0,0
NDX.GI,纳斯达克100,2024-09-25 11:20,19988.6,20004.09,19982.94,20000.1,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 11:25,20000.32,20001.37,19986.86,19988.35,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 11:30,19988.36,19993.85,19974.91,19979.88,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 11:35,19979.76,19988.19,19975.49,19988.19,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 11:40,19987.4,20013.84,19987.4,20013.69,0.0013,0,0
NDX.GI,纳斯达克100,2024-09-25 11:45,20011.85,20012,19989.26,19992.12,-0.0011,0,0
NDX.GI,纳斯达克100,2024-09-25 11:50,19992.14,19992.27,19978.07,19980.33,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 11:55,19980.02,19982.87,19961.56,19965.96,-0.0007,0,0
NDX.GI,纳斯达克100,2024-09-25 12:00,19966.43,19982,19959.04,19976.56,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-25 12:05,19976.53,19976.92,19964.38,19964.54,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 12:10,19957.11,19973.98,19951.55,19972.77,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 12:15,19973.29,19974.52,19964.25,19972.02,0,0,0
NDX.GI,纳斯达克100,2024-09-25 12:20,19971.68,19979.08,19968.1,19979.08,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 12:25,19979.56,19990.41,19975.66,19989.18,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-25 12:30,19988.95,19989.38,19983.39,19984.89,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 12:35,19983.96,19984.23,19970.66,19977.7,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 12:40,19979.5,19987.75,19979.35,19982.83,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-25 12:45,19983.2,19983.2,19971.59,19971.78,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 12:50,19971.81,19975.83,19959.02,19964.47,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 12:55,19966.38,19975.23,19966.38,19968.92,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 13:00,19969.11,19970.54,19921.33,19933.11,-0.0018,0,0
NDX.GI,纳斯达克100,2024-09-25 13:05,19934.31,19952.68,19934.31,19944.6,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 13:10,19945.02,19961.37,19943.17,19943.17,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-25 13:15,19943.13,19948.81,19939.58,19943.12,0,0,0
NDX.GI,纳斯达克100,2024-09-25 13:20,19942.95,19952.34,19938,19951.72,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 13:25,19948.88,19957.52,19948.17,19957.52,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-25 13:30,19957.53,19964.1,19953.92,19962.41,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 13:35,19962.78,19964.81,19929.03,19938.92,-0.0012,0,0
NDX.GI,纳斯达克100,2024-09-25 13:40,19938.89,19956.19,19938.17,19949.7,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-25 13:45,19949.82,19949.82,19934.67,19934.67,-0.0008,0,0
NDX.GI,纳斯达克100,2024-09-25 13:50,19934.91,19934.91,19921.49,19932.11,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-25 13:55,19936.83,19965.97,19935.92,19964.01,0.0016,0,0
NDX.GI,纳斯达克100,2024-09-25 14:00,19964.6,19980.55,19964.6,19975.71,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 14:05,19975.45,19979.42,19965.63,19965.92,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-25 14:10,19965.93,19975.31,19956.14,19957.26,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 14:15,19957.57,19959.23,19929.32,19946.73,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-25 14:20,19946.86,19953.36,19942.35,19950.65,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 14:25,19951.59,19958.85,19946.6,19957.72,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 14:30,19957.82,19971.83,19957.82,19969.05,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-25 14:35,19970.15,19971.01,19961.25,19965.86,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 14:40,19965.92,19971.66,19963.26,19964.92,0,0,0
NDX.GI,纳斯达克100,2024-09-25 14:45,19965.63,19972.17,19963.17,19971.69,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-25 14:50,19971.72,19975.42,19970.68,19972.7,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-25 14:55,19972.88,19973.34,19966.04,19969.34,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 15:00,19969.4,19969.78,19953.16,19969.62,0,0,0
NDX.GI,纳斯达克100,2024-09-25 15:05,19969.47,19974.28,19964.22,19971.98,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-25 15:10,19971.98,19972.04,19963.02,19964.93,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-25 15:15,19963.76,19963.76,19954.33,19955.08,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-25 15:20,19955.1,19959.58,19951.21,19954.83,0,0,0
NDX.GI,纳斯达克100,2024-09-25 15:25,19954.78,19959.87,19954.03,19959.52,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 15:30,19959.6,19960.16,19953.36,19953.37,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-25 15:35,19952.21,19958.77,19951.12,19956.65,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 15:40,19957.07,19962.03,19950.51,19952.47,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 15:45,19952.06,19957.66,19951.39,19956.88,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 15:50,19956.95,19968.8,19952.17,19960.88,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-25 15:55,19960.51,19973,19955.05,19960.29,0,0,0
NDX.GI,纳斯达克100,2024-09-25 16:00,19961.92,19975.16,19959.25,19972.61,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-26 09:30,20270.55,20273.3,20253.72,20257.65,0.0143,0,0
NDX.GI,纳斯达克100,2024-09-26 09:35,20252.65,20259.52,20201.62,20201.66,-0.0028,0,0
NDX.GI,纳斯达克100,2024-09-26 09:40,20201.23,20233.75,20195.57,20197.86,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 09:45,20196.66,20216.71,20195.27,20216.71,0.0009,0,0
NDX.GI,纳斯达克100,2024-09-26 09:50,20216.51,20220.25,20181.81,20188.91,-0.0014,0,0
NDX.GI,纳斯达克100,2024-09-26 09:55,20188.57,20206.9,20185.55,20190.23,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 10:00,20190.68,20205.86,20185.43,20192.43,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 10:05,20193.29,20203.76,20168.39,20183.77,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 10:10,20179.16,20183.37,20168.45,20182.85,0,0,0
NDX.GI,纳斯达克100,2024-09-26 10:15,20182.22,20188.21,20171.67,20178.47,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 10:20,20176.87,20182.44,20162.34,20166.7,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-26 10:25,20166.91,20171.78,20150.97,20150.97,-0.0008,0,0
NDX.GI,纳斯达克100,2024-09-26 10:30,20147.98,20151.63,20116.89,20123.89,-0.0013,0,0
NDX.GI,纳斯达克100,2024-09-26 10:35,20124.04,20124.04,20084.83,20111.82,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-26 10:40,20109.8,20135.95,20108.15,20125.52,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-26 10:45,20125.44,20125.44,20100.06,20121.25,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 10:50,20122.34,20125.17,20064.19,20088.85,-0.0016,0,0
NDX.GI,纳斯达克100,2024-09-26 10:55,20088.76,20088.91,19988.08,19989.5,-0.0049,0,0
NDX.GI,纳斯达克100,2024-09-26 11:00,19995.83,20013.26,19971.34,19973.69,-0.0008,0,0
NDX.GI,纳斯达克100,2024-09-26 11:05,19974.41,20037.12,19966.99,20033.61,0.003,0,0
NDX.GI,纳斯达克100,2024-09-26 11:10,20038.21,20063.8,20036.34,20040.1,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-26 11:15,20040.86,20045.04,20022.36,20039.32,0,0,0
NDX.GI,纳斯达克100,2024-09-26 11:20,20039.22,20049.49,20004.25,20021.69,-0.0009,0,0
NDX.GI,纳斯达克100,2024-09-26 11:25,20024.79,20032.33,20004.51,20006.02,-0.0008,0,0
NDX.GI,纳斯达克100,2024-09-26 11:30,20006.08,20032.73,20005.35,20011.92,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-26 11:35,20012.53,20029.13,20011.68,20019.62,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 11:40,20015.18,20035.11,20012.83,20030.7,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-26 11:45,20026.54,20063.84,20026.54,20062.39,0.0016,0,0
NDX.GI,纳斯达克100,2024-09-26 11:50,20062.39,20063.48,20047.87,20052.87,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 11:55,20053.59,20075.33,20051,20075.3,0.0011,0,0
NDX.GI,纳斯达克100,2024-09-26 12:00,20080.14,20095.49,20080.14,20085.04,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 12:05,20078.01,20082.29,20048.37,20057.73,-0.0014,0,0
NDX.GI,纳斯达克100,2024-09-26 12:10,20058.29,20073.03,20056.51,20061.98,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 12:15,20061.95,20061.95,20043.06,20057.11,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 12:20,20057.81,20057.81,20042.16,20043.81,-0.0007,0,0
NDX.GI,纳斯达克100,2024-09-26 12:25,20043.45,20047.32,20023.24,20041.48,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 12:30,20041.36,20047.02,20030.57,20031.31,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 12:35,20029.9,20039.76,20023.89,20028.86,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 12:40,20028.28,20038.82,20020.33,20020.33,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 12:45,20021.44,20041.09,20011.37,20039.96,0.001,0,0
NDX.GI,纳斯达克100,2024-09-26 12:50,20039.99,20042.69,20027.55,20032.33,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 12:55,20032.25,20038.15,20024.58,20027.15,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-26 13:00,20026.91,20029.62,20020.78,20024.19,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 13:05,20023.42,20035.02,20016.69,20031.41,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 13:10,20030.85,20031.04,20015.83,20022.04,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 13:15,20022.23,20031.67,20011.34,20011.34,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 13:20,20011.14,20012.09,19972.22,19983.89,-0.0014,0,0
NDX.GI,纳斯达克100,2024-09-26 13:25,19986.61,19996.8,19984.9,19988.5,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 13:30,19988.54,20031.06,19988.54,20030.4,0.0021,0,0
NDX.GI,纳斯达克100,2024-09-26 13:35,20030.38,20042.17,20028.35,20033.32,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 13:40,20033.43,20041.93,20033.43,20041.18,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 13:45,20041.13,20057.65,20040.13,20054.39,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-26 13:50,20053.89,20057.97,20049.59,20053.79,0,0,0
NDX.GI,纳斯达克100,2024-09-26 13:55,20054.03,20064.45,20051.25,20062.86,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 14:00,20063.73,20063.73,20049.49,20055.33,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 14:05,20060.19,20062.34,20054.72,20061.76,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-26 14:10,20061.69,20069.06,20058.75,20068.05,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-26 14:15,20068.27,20106.21,20068.27,20106.19,0.0019,0,0
NDX.GI,纳斯达克100,2024-09-26 14:20,20106.4,20116.61,20094.12,20101.34,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 14:25,20102.66,20110.46,20102.66,20110.12,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 14:30,20110.32,20119.66,20107.89,20117.03,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-26 14:35,20117.23,20118.34,20097.66,20099.46,-0.0009,0,0
NDX.GI,纳斯达克100,2024-09-26 14:40,20099.32,20111.46,20096.2,20108.7,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 14:45,20108.69,20110.89,20096.93,20099.39,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 14:50,20099.4,20103.86,20096.63,20102.54,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 14:55,20102.45,20117.34,20102.45,20117.23,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-26 15:00,20116.22,20121.67,20104.9,20108.82,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-26 15:05,20107.67,20110.83,20099,20109.34,0,0,0
NDX.GI,纳斯达克100,2024-09-26 15:10,20111.19,20117.35,20105.78,20115.83,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-26 15:15,20114.46,20132.32,20113.79,20126.39,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-26 15:20,20126.89,20131.41,20120.26,20129.78,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 15:25,20129.86,20135.77,20127.16,20133.75,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 15:30,20135.36,20135.54,20113.02,20121.11,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-26 15:35,20120.26,20131.72,20115.6,20123.91,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 15:40,20123.62,20128.32,20117.89,20121.2,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 15:45,20121.08,20127.96,20118.01,20118.13,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-26 15:50,20120.07,20127.58,20118.99,20120.77,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-26 15:55,20120.58,20122.54,20097.52,20105.8,-0.0007,0,0
NDX.GI,纳斯达克100,2024-09-26 16:00,20105.41,20125.55,20105.41,20115.54,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 09:30,20147.64,20150.89,20126.59,20130.8,0.0008,0,0
NDX.GI,纳斯达克100,2024-09-27 09:35,20132.26,20141.83,20117.53,20117.58,-0.0007,0,0
NDX.GI,纳斯达克100,2024-09-27 09:40,20118.2,20119.96,20094.87,20105.65,-0.0006,0,0
NDX.GI,纳斯达克100,2024-09-27 09:45,20105.86,20121.08,20099.62,20119.74,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-27 09:50,20123.29,20135.36,20110.66,20130.93,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-27 09:55,20124.15,20132.1,20115.5,20120.67,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 10:00,20120.56,20120.56,20094.69,20113.29,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 10:05,20113.42,20146.02,20102.02,20110.08,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 10:10,20109.33,20122.23,20105.48,20111.44,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 10:15,20110.25,20112.07,20075.71,20090.87,-0.001,0,0
NDX.GI,纳斯达克100,2024-09-27 10:20,20091.13,20093.18,20067.21,20082.93,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 10:25,20083.71,20100.89,20083.08,20090.95,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 10:30,20092.26,20108.78,20072.83,20077.55,-0.0007,0,0
NDX.GI,纳斯达克100,2024-09-27 10:35,20073.25,20084.84,20056.1,20071.47,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-27 10:40,20071.56,20103.95,20069.1,20096.46,0.0012,0,0
NDX.GI,纳斯达克100,2024-09-27 10:45,20096.01,20103.25,20089.57,20089.81,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-27 10:50,20089.48,20104.54,20076.94,20078.94,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 10:55,20077.93,20093.28,20073.62,20082.56,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 11:00,20082.48,20089.56,20074.76,20076.26,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-27 11:05,20074.65,20085.64,20068.29,20068.51,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 11:10,20065.86,20066.03,20045.8,20045.8,-0.0011,0,0
NDX.GI,纳斯达克100,2024-09-27 11:15,20051.02,20061.68,20042.68,20042.68,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 11:20,20042.65,20044.64,20031.16,20037.23,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-27 11:25,20038.42,20049.13,20028.01,20036.19,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 11:30,20036.28,20053.65,20030.43,20033.39,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 11:35,20032.68,20033.43,20026.28,20031.33,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 11:40,20036.46,20043.8,20031.08,20041.03,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 11:45,20037.3,20061.68,20037.3,20045.49,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 11:50,20044.87,20051.1,20020.16,20022.46,-0.0011,0,0
NDX.GI,纳斯达克100,2024-09-27 11:55,20022.86,20030.35,20016.94,20029.47,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 12:00,20024.93,20028.91,20015.04,20020.22,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 12:05,20019.98,20030.48,20018.4,20027.98,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 12:10,20026.98,20033.93,20009.19,20011.27,-0.0008,0,0
NDX.GI,纳斯达克100,2024-09-27 12:15,20011.84,20015.94,19997.15,20009.23,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 12:20,20008.32,20020.34,20007.97,20014.23,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 12:25,20013.99,20015.53,20004.47,20013.8,0,0,0
NDX.GI,纳斯达克100,2024-09-27 12:30,20013.88,20040.03,20013.26,20034.96,0.0011,0,0
NDX.GI,纳斯达克100,2024-09-27 12:35,20034.98,20043.71,20029.99,20043.71,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 12:40,20045.96,20046.2,20033.94,20036.86,-0.0003,0,0
NDX.GI,纳斯达克100,2024-09-27 12:45,20036.43,20037.99,20030.54,20031.91,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 12:50,20031.7,20038.88,20031.63,20037.09,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-27 12:55,20034.66,20042.95,20031.08,20042.95,0.0003,0,0
NDX.GI,纳斯达克100,2024-09-27 13:00,20044.48,20054.49,20042.24,20054.39,0.0006,0,0
NDX.GI,纳斯达克100,2024-09-27 13:05,20055.32,20065.93,20052.68,20052.68,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 13:10,20047.08,20048.35,20032.12,20036.87,-0.0008,0,0
NDX.GI,纳斯达克100,2024-09-27 13:15,20035,20040.93,20031.67,20035.85,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 13:20,20036.74,20038.71,20021.87,20025.48,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 13:25,20025.29,20029.67,20019.02,20022.68,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 13:30,20023.32,20025.01,20012.79,20017.88,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 13:35,20017.7,20022.31,20015.89,20016.38,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 13:40,20016.2,20016.2,20003.2,20006.11,-0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 13:45,20005.97,20024.59,20005.97,20021.18,0.0008,0,0
NDX.GI,纳斯达克100,2024-09-27 13:50,20018.93,20035.23,20018.7,20034.72,0.0007,0,0
NDX.GI,纳斯达克100,2024-09-27 13:55,20034.78,20043.87,20031.08,20043.11,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 14:00,20046.62,20063.75,20044.15,20063.75,0.001,0,0
NDX.GI,纳斯达克100,2024-09-27 14:05,20063.72,20069,20043.55,20044.84,-0.0009,0,0
NDX.GI,纳斯达克100,2024-09-27 14:10,20044.98,20045.35,20035.18,20037,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 14:15,20037.02,20037.92,20031.44,20034.03,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 14:20,20034.86,20036.91,20020.31,20030.32,-0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 14:25,20030.38,20033.17,20025.79,20027.49,-0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 14:30,20027.65,20027.68,19982.13,19984.55,-0.0021,0,0
NDX.GI,纳斯达克100,2024-09-27 14:35,19985.05,19989.94,19964.55,19976.3,-0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 14:40,19975.96,19983.75,19964.13,19977.8,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 14:45,19977.55,20013.28,19976.93,20012.08,0.0017,0,0
NDX.GI,纳斯达克100,2024-09-27 14:50,20012.12,20017.12,20009.43,20017.01,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 14:55,20016.98,20020.05,20010.03,20018.33,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 15:00,20018.49,20038.83,20017.62,20029.21,0.0005,0,0
NDX.GI,纳斯达克100,2024-09-27 15:05,20028.87,20032.57,20018.32,20032.45,0.0002,0,0
NDX.GI,纳斯达克100,2024-09-27 15:10,20032.43,20032.67,20017.44,20017.44,-0.0007,0,0
NDX.GI,纳斯达克100,2024-09-27 15:15,20017.37,20026.81,20016.76,20025.23,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 15:20,20024.84,20031.18,20023.35,20026.36,0.0001,0,0
NDX.GI,纳斯达克100,2024-09-27 15:25,20024.7,20026.04,20005.64,20007.35,-0.0009,0,0
NDX.GI,纳斯达克100,2024-09-27 15:30,20007.11,20021.64,20004.81,20015.62,0.0004,0,0
NDX.GI,纳斯达克100,2024-09-27 15:35,20015.41,20018.91,20011.56,20011.97,-0.0002,0,0
